Core,ID,area,zone,transect,camera,Year ,index_y,Month,Day,Season,Age Class,Symbol,Brood size,MaleChick,FemaleChick
4966,20200530-WLSBMCT2-IMAG0131,WL,Edge,SBM,CT2,2020,2,5,30,Non-Breeding,Female+Chick,F_Chick,2,1,1
4971,20200601-WLSBMCT2-IMAG0138,WL,Edge,SBM,CT2,2020,2,6,1,Non-Breeding,Female+Chick,F_Chick,2,2,0
4977,20200601-WLSBMCT2-IMAG0144,WL,Edge,SBM,CT2,2020,2,6,1,Non-Breeding,Female+Chick,F_Chick,1,1,0
4981,20200607-WLSBMCT2-IMAG0166,WL,Edge,SBM,CT2,2020,2,6,7,Non-Breeding,Female+Chick,F_Chick,2,1,1
4984,20200609-WLSBMCT2-IMAG0184,WL,Edge,SBM,CT2,2020,2,6,9,Non-Breeding,Female+Chick,F_Chick,1,1,0
4988,20200612-WLSBMCT2-IMAG0240,WL,Edge,SBM,CT2,2020,2,6,12,Non-Breeding,Female+Chick,F_Chick,2,1,1
4999,20200826-WLSBMCT2-IMAG0605,WL,Edge,SBM,CT2,2020,2,8,26,Non-Breeding,Female+Chick,F_Chick,2,1,1
5006,20200830-WLSBMCT2-IMAG0706,WL,Edge,SBM,CT2,2020,2,8,30,Non-Breeding,Female+Chick,F_Chick,1,1,0
5014,20200910-WLSBMCT2-IMAG0797,WL,Edge,SBM,CT2,2020,2,9,10,Non-Breeding,Female+Chick,F_Chick,2,1,1
5020,20200914-WLSBMCT2-IMAG0820,WL,Edge,SBM,CT2,2020,2,9,14,Non-Breeding,Female+Chick,F_Chick,2,1,1
5024,20200920-WLSBMCT2-IMAG0838,WL,Edge,SBM,CT2,2020,2,9,20,Non-Breeding,Female+Chick,F_Chick,1,1,0
5028,20200924-WLSBMCT2-IMAG0877,WL,Edge,SBM,CT2,2020,2,9,24,Non-Breeding,Female+Chick,F_Chick,1,0,1
5031,20200905-WLSBMCT2-IMAG0893,WL,Edge,SBM,CT2,2020,2,10,5,Non-Breeding,Female+Chick,F_Chick,1,0,1
5075,20201015-WLSBMCT3-IMAG0023,WL,Edge,SBM,CT3,2020,2,10,15,Non-Breeding,Female+Chick,F_Chick,1,0,1
5077,20201018-WLSBMCT3-IMAG0025,WL,Edge,SBM,CT3,2020,2,10,18,Non-Breeding,Female+Chick,F_Chick,1,1,0
5080,20201024-WLSBMCT3-IMAG0030,WL,Edge,SBM,CT3,2020,2,10,24,Non-Breeding,Female+Chick,F_Chick,2,1,1
5083,20201028-WLSBMCT3-IMAG0035,WL,Edge,SBM,CT3,2020,2,10,28,Non-Breeding,Female+Chick,F_Chick,2,0,2
5171,20200503-WLSBMCT3-IMAG3469,WL,Edge,SBM,CT3,2020,2,5,3,Non-Breeding,Female+Chick,F_Chick,3,2,1
5176,20200513-WLSBMCT3-IMAG3523,WL,Edge,SBM,CT3,2020,2,5,13,Non-Breeding,Female+Chick,F_Chick,1,0,1
5180,20200607-WLSBMCT3-IMAG0202,WL,Edge,SBM,CT3,2020,2,6,7,Non-Breeding,Female+Chick,F_Chick,2,1,1
5189,20200609-WLSBMCT3-IMAG0224,WL,Edge,SBM,CT3,2020,2,6,9,Non-Breeding,Female+Chick,F_Chick,4,2,2
5195,20200619-WLSBMCT3-IMAG0492,WL,Edge,SBM,CT3,2020,2,6,19,Non-Breeding,Female+Chick,F_Chick,3,1,2
5200,20200620-WLSBMCT3-IMAG0501,WL,Edge,SBM,CT3,2020,2,6,20,Non-Breeding,Female+Chick,F_Chick,2,1,1
5210,20200621-WLSBMCT3-IMAG0519,WL,Edge,SBM,CT3,2020,2,6,21,Non-Breeding,Female+Chick,F_Chick,4,3,1
5217,20200624-WLSBMCT3-IMAG0540,WL,Edge,SBM,CT3,2020,2,6,24,Non-Breeding,Female+Chick,F_Chick,2,2,0
5223,20200701-WLSBMCT3-IMAG0563,WL,Edge,SBM,CT3,2020,2,7,1,Non-Breeding,Female+Chick,F_Chick,1,0,1
5226,20200702-WLSBMCT3-IMAG0569,WL,Edge,SBM,CT3,2020,2,7,2,Non-Breeding,Female+Chick,F_Chick,2,0,2
5229,20200703-WLSBMCT3-IMAG0572,WL,Edge,SBM,CT3,2020,2,7,3,Non-Breeding,Female+Chick,F_Chick,3,1,2
5242,20200708-WLSBMCT3-IMAG0591,WL,Edge,SBM,CT3,2020,2,7,8,Non-Breeding,Female+Chick,F_Chick,1,0,1
5247,20200713-WLSBMCT3-IMAG0607,WL,Edge,SBM,CT3,2020,2,7,13,Non-Breeding,Female+Chick,F_Chick,2,0,2
5251,20200718-WLSBMCT3-IMAG0636,WL,Edge,SBM,CT3,2020,2,7,18,Non-Breeding,Female+Chick,F_Chick,2,2,0
5254,20200720-WLSBMCT3-IMAG0648,WL,Edge,SBM,CT3,2020,2,7,20,Non-Breeding,Female+Chick,F_Chick,3,1,2
5262,20200802-WLSBMCT3-IMAG0667,WL,Edge,SBM,CT3,2020,2,8,2,Non-Breeding,Female+Chick,F_Chick,3,2,1
5266,20200802-WLSBMCT3-IMAG0668,WL,Edge,SBM,CT3,2020,2,8,2,Non-Breeding,Female+Chick,F_Chick,2,2,0
5270,20200805-WLSBMCT3-IMAG0675,WL,Edge,SBM,CT3,2020,2,8,5,Non-Breeding,Female+Chick,F_Chick,3,1,2
5275,20200816-WLSBMCT3-IMAG0697,WL,Edge,SBM,CT3,2020,2,8,16,Non-Breeding,Female+Chick,F_Chick,1,1,0
5277,20200820-WLSBMCT3-IMAG0710,WL,Edge,SBM,CT3,2020,2,8,20,Non-Breeding,Female+Chick,F_Chick,3,2,1
5281,20200822-WLSBMCT3-IMAG0720,WL,Edge,SBM,CT3,2020,2,8,22,Non-Breeding,Female+Chick,F_Chick,5,3,2
5290,20200903-WLSBMCT3-IMAG0776,WL,Edge,SBM,CT3,2020,2,9,3,Non-Breeding,Female+Chick,F_Chick,2,2,0
5294,20200915-WLSBMCT3-IMAG0790,WL,Edge,SBM,CT3,2020,2,9,15,Non-Breeding,Female+Chick,F_Chick,3,2,1
5302,20200917-WLSBMCT3-IMAG0799,WL,Edge,SBM,CT3,2020,2,9,17,Non-Breeding,Female+Chick,F_Chick,2,1,1
5305,20200918-WLSBMCT3-IMAG0806,WL,Edge,SBM,CT3,2020,2,9,18,Non-Breeding,Female+Chick,F_Chick,4,2,2
5310,20200920-WLSBMCT3-IMAG0809,WL,Edge,SBM,CT3,2020,2,9,20,Non-Breeding,Female+Chick,F_Chick,2,0,2
5315,20200921-WLSBMCT3-IMAG0815,WL,Edge,SBM,CT3,2020,2,9,21,Non-Breeding,Female+Chick,F_Chick,4,1,3
5326,20200922-WLSBMCT3-IMAG0829,WL,Edge,SBM,CT3,2020,2,9,22,Non-Breeding,Female+Chick,F_Chick,4,1,3
5331,20200923-WLSBMCT3-IMAG0836,WL,Edge,SBM,CT3,2020,2,9,23,Non-Breeding,Female+Chick,F_Chick,1,1,0
5333,20200924-WLSBMCT3-IMAG0839,WL,Edge,SBM,CT3,2020,2,9,24,Non-Breeding,Female+Chick,F_Chick,5,3,2
5342,20200925-WLSBMCT3-IMAG0858,WL,Edge,SBM,CT3,2020,2,9,25,Non-Breeding,Female+Chick,F_Chick,2,1,1
5346,20201002-WLSBMCT3-IMAG0871,WL,Edge,SBM,CT3,2020,2,10,2,Non-Breeding,Female+Chick,F_Chick,2,1,1
5349,20201005-WLSBMCT3-IMAG0876,WL,Edge,SBM,CT3,2020,2,10,5,Non-Breeding,Female+Chick,F_Chick,4,2,2
5354,20201006-WLSBMCT3-IMAG0879,WL,Edge,SBM,CT3,2020,2,10,6,Non-Breeding,Female+Chick,F_Chick,1,0,1
5356,20201008-WLSBMCT3-IMAG0885,WL,Edge,SBM,CT3,2020,2,10,8,Non-Breeding,Female+Chick,F_Chick,2,2,0
5457,20200606-WLSBMCT4-IMAG0032,WL,Interior,SBM,CT4,2020,2,6,6,Non-Breeding,Female+Chick,F_Chick,2,2,0
5468,20200817-WLSBMCT4-IMAG0135,WL,Interior,SBM,CT4,2020,2,8,17,Non-Breeding,Female+Chick,F_Chick,1,1,0
5470,20200818-WLSBMCT4-IMAG0136,WL,Interior,SBM,CT4,2020,2,8,18,Non-Breeding,Female+Chick,F_Chick,2,1,1
5474,20200830-WLSBMCT4-IMAG0151,WL,Interior,SBM,CT4,2020,2,8,30,Non-Breeding,Female+Chick,F_Chick,2,1,1
5477,20200903-WLSBMCT4-IMAG0153,WL,Interior,SBM,CT4,2020,2,9,3,Non-Breeding,Female+Chick,F_Chick,2,2,0
5481,20200927-WLSBMCT4-IMAG0166,WL,Edge,SBM,CT4,2020,2,9,27,Non-Breeding,Female+Chick,F_Chick,1,0,1
5675,20201031-WLSTDCT2-IMAG0063,WL,Edge,STD,CT2,2020,2,10,31,Non-Breeding,Female+Chick,F_Chick,3,2,1
5781,20200627-WLSTDCT2-IMAG0058,WL,Edge,STD,CT2,2020,2,6,27,Non-Breeding,Female+Chick,F_Chick,1,1,0
5784,20200703-WLSTDCT2-IMAG0065,WL,Edge,STD,CT2,2020,2,7,3,Non-Breeding,Female+Chick,F_Chick,2,0,2
5787,20200704-WLSTDCT2-IMAG0079,WL,Edge,STD,CT2,2020,2,7,4,Non-Breeding,Female+Chick,F_Chick,2,1,1
5795,20200713-WLSTDCT2-IMAG0115,WL,Edge,STD,CT2,2020,2,7,13,Non-Breeding,Female+Chick,F_Chick,3,2,1
5802,20200716-WLSTDCT2-IMAG0127,WL,Edge,STD,CT2,2020,2,7,16,Non-Breeding,Female+Chick,F_Chick,2,1,1
5806,20200721-WLSTDCT2-IMAG0144,WL,Edge,STD,CT2,2020,2,7,21,Non-Breeding,Female+Chick,F_Chick,1,0,1
5808,20200722-WLSTDCT2-IMAG0148,WL,Edge,STD,CT2,2020,2,7,22,Non-Breeding,Female+Chick,F_Chick,2,1,1
5811,20200725-WLSTDCT2-IMAG0155,WL,Edge,STD,CT2,2020,2,7,25,Non-Breeding,Female+Chick,F_Chick,1,1,0
5814,20200727-WLSTDCT2-IMAG0156,WL,Edge,STD,CT2,2020,2,7,27,Non-Breeding,Female+Chick,F_Chick,2,2,0
5817,20200728-WLSTDCT2-IMAG0158,WL,Edge,STD,CT2,2020,2,7,28,Non-Breeding,Female+Chick,F_Chick,1,1,0
5822,20200801-WLSTDCT2-IMAG0172,WL,Edge,STD,CT2,2020,2,8,1,Non-Breeding,Female+Chick,F_Chick,4,2,2
5828,20200802-WLSTDCT2-IMAG0183,WL,Edge,STD,CT2,2020,2,8,2,Non-Breeding,Female+Chick,F_Chick,2,2,0
5831,20200803-WLSTDCT2-IMAG0184,WL,Edge,STD,CT2,2020,2,8,3,Non-Breeding,Female+Chick,F_Chick,2,1,1
5834,20200803-WLSTDCT2-IMAG0185,WL,Edge,STD,CT2,2020,2,8,3,Non-Breeding,Female+Chick,F_Chick,1,0,1
5836,20200804-WLSTDCT2-IMAG0275,WL,Edge,STD,CT2,2020,2,8,4,Non-Breeding,Female+Chick,F_Chick,2,1,1
5841,20200810-WLSTDCT2-IMAG0323,WL,Edge,STD,CT2,2020,2,8,10,Non-Breeding,Female+Chick,F_Chick,1,0,1
5843,20200811-WLSTDCT2-IMAG0329,WL,Edge,STD,CT2,2020,2,8,11,Non-Breeding,Female+Chick,F_Chick,2,1,1
5848,20200815-WLSTDCT2-IMAG0364,WL,Edge,STD,CT2,2020,2,8,15,Non-Breeding,Female+Chick,F_Chick,2,0,2
5851,20200816-WLSTDCT2-IMAG0373,WL,Edge,STD,CT2,2020,2,8,16,Non-Breeding,Female+Chick,F_Chick,1,1,0
5854,20200824-WLSTDCT2-IMAG0558,WL,Edge,STD,CT2,2020,2,8,24,Non-Breeding,Female+Chick,F_Chick,1,1,0
5857,20200828-WLSTDCT2-IMAG0792,WL,Edge,STD,CT2,2020,2,8,28,Non-Breeding,Female+Chick,F_Chick,1,0,1
5861,20200901-WLSTDCT2-IMAG1148,WL,Edge,STD,CT2,2020,2,9,1,Non-Breeding,Female+Chick,F_Chick,3,1,2
5865,20200906-WLSTDCT2-IMAG1763,WL,Edge,STD,CT2,2020,2,9,6,Non-Breeding,Female+Chick,F_Chick,4,2,2
5871,20200915-WLSTDCT2-IMAG2107,WL,Edge,STD,CT2,2020,2,9,15,Non-Breeding,Female+Chick,F_Chick,2,1,1
5874,20200916-WLSTDCT2-IMAG2158,WL,Edge,STD,CT2,2020,2,9,16,Non-Breeding,Female+Chick,F_Chick,4,2,2
5879,20200917-WLSTDCT2-IMAG2183,WL,Edge,STD,CT2,2020,2,9,17,Non-Breeding,Female+Chick,F_Chick,1,1,0
5881,20200920-WLSTDCT2-IMAG2192,WL,Edge,STD,CT2,2020,2,9,20,Non-Breeding,Female+Chick,F_Chick,2,0,2
5884,20200928-WLSTDCT2-IMAG2317,WL,Edge,STD,CT2,2020,2,9,28,Non-Breeding,Female+Chick,F_Chick,1,1,0
5887,20200930-WLSTDCT2-IMAG2329,WL,Edge,STD,CT2,2020,2,9,30,Non-Breeding,Female+Chick,F_Chick,2,2,0
182,20210726-DPNHSKCT4-IMAG2317,DPN,Interior,HSK,CT4,2021,3,7,26,Non-Breeding,Female+Chick,F_Chick,1,1,0
287,20210525-DPNHSKCT5-IMAG1208,DPN,Interior,HSK,CT5,2021,3,5,25,Non-Breeding,Female+Chick,F_Chick,1,1,0
290,20210619-DPNHSKCT5-IMAG1320,DPN,Interior,HSK,CT5,2021,3,6,19,Non-Breeding,Female+Chick,F_Chick,3,2,1
294,20210622-DPNHSKCT5-IMAG1327,DPN,Interior,HSK,CT5,2021,3,6,22,Non-Breeding,Female+Chick,F_Chick,1,0,1
296,20210628-DPNHSKCT5-IMAG1352,DPN,Interior,HSK,CT5,2021,3,6,28,Non-Breeding,Female+Chick,F_Chick,4,2,2
302,20210629-DPNHSKCT5-IMAG1360,DPN,Interior,HSK,CT5,2021,3,6,29,Non-Breeding,Female+Chick,F_Chick,2,1,1
415,20210701-DPNMMRCT2-IMAG2593,DPN,Edge,MMR,CT2,2021,3,7,1,Non-Breeding,Female+Chick,F_Chick,1,1,0
418,20210706-DPNMMRCT2-IMAG2609,DPN,Edge,MMR,CT2,2021,3,7,6,Non-Breeding,Female+Chick,F_Chick,4,2,2
425,20210805-DPNMMRCT2-IMAG2866,DPN,Edge,MMR,CT2,2021,3,8,5,Non-Breeding,Female+Chick,F_Chick,1,0,1
427,20210812-DPNMMRCT2-IMAG2936,DPN,Edge,MMR,CT2,2021,3,8,12,Non-Breeding,Female+Chick,F_Chick,1,1,0
430,20210816-DPNMMRCT2-IMAG2949,DPN,Edge,MMR,CT2,2021,3,8,16,Non-Breeding,Female+Chick,F_Chick,2,1,1
435,20210819-DPNMMRCT2-IMAG2961,DPN,Edge,MMR,CT2,2021,3,8,19,Non-Breeding,Female+Chick,F_Chick,1,0,1
442,20210513-DPNMMRCT3-IMAG0054,DPN,Edge,MMR,CT3,2021,3,5,13,Non-Breeding,Female+Chick,F_Chick,3,2,1
452,20210515-DPNMMRCT3-IMAG0069,DPN,Edge,MMR,CT3,2021,3,5,15,Non-Breeding,Female+Chick,F_Chick,4,1,3
458,20210516-DPNMMRCT3-IMAG0073,DPN,Edge,MMR,CT3,2021,3,5,16,Non-Breeding,Female+Chick,F_Chick,6,2,3
465,20210517-DPNMMRCT3-IMAG0079,DPN,Edge,MMR,CT3,2021,3,5,17,Non-Breeding,Female+Chick,F_Chick,4,2,2
476,20210714-DPNMMRCT3-IMAG0597,DPN,Edge,MMR,CT3,2021,3,7,14,Non-Breeding,Female+Chick,F_Chick,3,1,2
481,20210728-DPNMMRCT3-IMAG0603,DPN,Edge,MMR,CT3,2021,3,7,28,Non-Breeding,Female+Chick,F_Chick,3,2,1
487,20210801-DPNMMRCT3-IMAG0620,DPN,Edge,MMR,CT3,2021,3,8,1,Non-Breeding,Female+Chick,F_Chick,3,1,2
491,20210802-DPNMMRCT3-IMAG0622,DPN,Edge,MMR,CT3,2021,3,8,2,Non-Breeding,Female+Chick,F_Chick,4,1,3
